% 1. Title: League of Legends 5vs5 Solo queue Database
%
% 2. Sources:
%	(a) Creator: Oihan Irastorza (Botxan)
%	(b) Date: 12 January, 2024
%	(c) Source of data: Riot API (https://developer.riotgames.com/). Used endpoints: 
%           1. Players per queue, league and rank: /lol/league/v4/entries/{queue}/{tier}/{division}.
%               - Useful returned data: tier, rank, wins, losses, summonerId.
%           2. Get Player Universally Unique IDentifiers (PUUID): /lol/summoner/v4/summoners/by-puuid/{encryptedPUUID}.
%               - Useful returned data: puuid.
%           3. Players last match identifiers: /lol/match/v5/matches/by-puuid/{puuid}/ids.
%               - Useful returned data: list of match ids (e.g. ["EUW1_1234567890", "EUW_0987654321"]).
%           4. Game and player stats: /lol/match/v5/matches/{matchId}.
%               - Useful returned data: rest of attributes.
%       (d) Repository with automated scripts for data gathering and dataset examples: https://github.com/Botxan/LoL-dataset-generator
%
%
% 3. Relevant Information:
%    --- This database stores a set of statistics on the performance of players
%        in different 5vs5 solo queue ranked games. Challenger, Grandmaster and
%        Master tiers have been excluded because they are treated from
%        different enpoints and do not follow the same structure of ranks and 
%        divisions as the other leagues.
%
%    --- Predicted attribute: player tier and rank (I = highest, Diamond I, 
%         28 = lowest, Iron IV). 
%
% 4. Number of instances: 42000 (1500 per tier and rank combination)
%
% 5. Number of Attributes: 16 numeric, predictive attributes and the class
%
% 6. Attribute Information:
%    # Player-related attributes
%    1. tier_rank: number representing the player's tier and rank. 1 = Diamond I, 2 = Diamond II, ..., 28 = Iron IV.
%    2. kills: total number of kills made by the player.
%    3. deaths: total number of times the player has died during the game.
%    4. assists: total number of times the player has assisted in a loss in favor of his team.
%    5. killingsprees: number of times the player has achieved a killing streak (3 kills or more before dying).
%    6. champExperience: experience points that the player has with the champion he has played.
%    7. totalDamageDealth: total damage inflicted by the player.
%    8. totalDamageTaken: total damage taken by the player.
%    9. totalMinionsKilled: number of minions killed by the player.
%    10. turretTakedown: number of towers destroyed by the player.
%    11. visionScore: vision score (1 point per minute of ward lifetime provided + 1 point per minute of ward lifetime denied) obtained by the player.
%
%    # Team-related attributes
%    12. dragonTakedowns: number of dragons killed by the team.
%    13. riftHeraldTakedowns: number of rift heralds killed by the team.
%    14. baronTakedowns: number of barons killed by the team.
%    15. towerTakedowns: number of towers destroyed by the team.
%
%    # Game-related attributes
%    16. gameDuration: game duration in seconds.
%
% 8. Missing Attribute Values: None
%
% 9. Class Distribution: 1500 for each of 28 classes.

@relation LoLSoloQ5v5

@attribute tier_rank numeric
@attribute kills numeric
@attribute deaths numeric
@attribute assists numeric
@attribute killingsprees numeric
@attribute champExperience numeric
@attribute totalDamageDealth numeric
@attribute totalDamageTaken numeric
@attribute totalMinionsKilled numeric
@attribute turretTakedown numeric
@attribute visionScore numeric
@attribute dragonTakedowns numeric
@attribute riftHeraldTakedowns numeric
@attribute baronTakedowns numeric
@attribute towerTakedowns numeric
@attribute gameDuration numeric

@data
17,15,3,11,3,16686,136854,25638,179,6,23,3,0,0,11,2036
17,14,11,13,5,18923,131573,30775,173,0,37,3,1,0,4,2307
17,0,0,0,0,61,842,145,1,0,0,0,0,0,0,107
17,14,3,4,3,16120,106027,17079,154,2,16,2,0,1,11,1675
17,3,4,6,1,15371,124746,22024,217,1,26,3,0,0,4,1963
17,8,7,9,2,13896,118799,21008,157,1,15,1,1,0,5,1774
17,7,5,4,3,9976,82390,17982,122,0,13,1,1,0,1,1490
17,5,8,7,1,13696,247057,35335,44,0,26,1,0,0,1,1875
17,10,8,15,2,16196,240864,32959,20,2,17,2,1,1,9,1960
17,15,12,9,4,13836,189379,43134,33,1,24,2,0,0,3,1893
17,16,14,14,5,15725,222254,58564,14,0,16,3,0,1,7,1950
17,10,12,2,3,11673,123353,22245,162,0,10,0,0,0,1,1661
17,9,6,11,2,14433,194295,26439,25,2,24,3,1,1,10,1619
17,7,11,13,1,15966,205864,37015,27,4,25,2,0,1,8,1997
17,6,8,3,1,14609,136319,20153,198,1,11,0,0,0,3,1696
17,8,7,7,2,20719,214547,20555,265,4,18,2,1,0,9,2162
17,2,9,0,1,12082,119052,30578,157,1,14,1,0,0,2,1689
17,7,8,5,2,15975,184271,38282,194,7,9,1,1,1,11,1773
17,3,14,2,1,16053,199945,46155,208,3,10,1,0,0,6,2063
17,8,9,6,1,20176,227631,59170,231,3,15,3,1,0,4,2046
17,5,10,7,1,14893,139808,24807,177,2,12,1,0,0,3,1891
17,1,5,9,0,14305,133901,15392,174,4,16,2,1,1,9,1589
17,7,6,6,2,13307,108211,27353,132,4,8,2,1,1,11,1441
17,10,10,11,3,22753,227695,33685,224,4,17,4,0,1,9,2337
17,1,9,14,0,12337,27391,26013,28,1,97,3,1,1,11,1822
17,1,1,8,0,6033,14781,9067,25,0,53,3,1,0,2,1165
17,6,10,20,1,15290,33442,37226,25,0,108,2,1,0,7,2332
17,1,3,15,0,9794,18827,18106,21,2,70,4,0,0,7,1695
17,4,2,19,1,9174,23570,17024,29,3,62,3,0,0,9,1444
17,5,2,18,1,9857,27332,16007,25,0,74,3,1,1,11,1566
17,5,8,18,1,15533,47003,47993,36,0,112,4,0,0,11,2376
17,1,4,17,0,13251,32262,17369,36,3,105,5,1,2,10,2018
17,1,8,15,0,10483,23244,21951,17,3,73,4,1,1,10,1613
17,4,12,9,1,14924,158243,26553,171,2,46,3,0,0,9,2173
17,12,12,5,3,15856,152559,34486,177,2,27,3,0,0,5,2203
17,21,9,12,7,19338,206764,36938,210,4,23,3,1,1,8,2251
17,9,3,11,2,10219,77307,15546,109,3,20,2,0,1,7,1322
17,9,10,9,1,16110,122990,33109,181,1,33,2,0,0,2,1986
17,3,8,10,0,14112,117772,23514,178,1,27,3,0,0,2,2019
17,5,6,1,2,11217,85314,19250,135,1,20,0,1,0,1,1531
17,7,6,6,2,12007,90615,17518,131,3,27,3,2,0,11,1625
17,5,4,8,2,11786,145435,29876,27,1,29,2,1,1,7,1700
17,10,10,5,2,13943,203102,29719,230,1,18,2,1,0,3,2089
17,8,9,2,2,13423,135837,30657,199,1,19,0,0,1,1,1904
17,11,7,8,4,15702,134580,26073,186,4,18,1,1,1,11,1803
17,5,10,1,1,13597,198788,29515,205,2,27,3,1,0,7,2280
17,1,11,17,0,12783,39618,31439,30,0,72,1,0,0,3,1982
17,15,10,10,3,18202,212400,31727,240,7,25,2,0,2,10,2227
17,13,13,11,3,20502,235611,39963,210,2,18,1,0,1,4,2428
17,3,8,1,0,13791,126513,18016,202,1,12,0,0,0,3,1627
17,6,11,8,2,13455,123553,24518,178,1,9,0,0,0,2,1793
17,7,5,7,2,11061,97645,16346,155,4,9,2,0,1,11,1575
17,20,2,5,3,13186,186804,14610,208,6,15,4,0,1,9,1877
17,7,9,4,2,10026,140228,38747,35,0,10,0,0,0,0,1632
17,0,7,3,0,7540,39870,15747,36,0,12,0,0,0,1,1511
17,4,6,11,1,13673,120966,39334,181,1,10,0,0,0,3,1872
17,3,9,2,1,8034,56046,16663,99,0,14,2,0,0,2,1402
17,0,4,4,0,8671,16358,14488,31,0,50,0,0,0,0,1590
17,3,13,7,1,12514,140517,28946,171,0,21,0,1,0,1,1925
17,3,3,8,1,11857,32975,20614,39,5,72,4,0,1,11,1932
17,1,5,2,0,7934,22907,16824,32,0,49,0,0,0,1,1567
17,1,8,12,0,11741,34993,24039,44,3,71,1,1,2,9,2039
17,3,10,24,0,16816,50331,43419,47,0,95,4,0,0,8,2639
17,1,9,9,0,11798,36113,30504,38,1,65,4,2,2,11,2163
17,0,4,6,0,11051,38595,16877,51,1,61,4,0,1,11,1834
17,3,9,0,0,7570,126007,28909,33,0,13,1,0,0,1,1365
17,3,9,3,1,12444,197759,31201,22,4,22,4,1,1,9,1684
17,1,9,10,0,15179,319606,53505,24,4,48,2,1,0,11,2272
17,12,9,15,4,18084,244678,35581,12,3,29,4,1,2,11,2172
17,14,11,9,4,17727,270040,53068,42,4,30,2,0,1,11,1927
17,14,7,18,3,26401,413392,50735,34,0,40,6,0,1,11,2655
17,12,4,6,4,16549,267686,32434,40,3,26,2,1,0,8,2001
17,7,12,12,2,16752,276627,56331,53,3,51,3,0,1,10,2335
17,8,3,18,2,11878,140568,25301,26,5,12,1,1,0,7,1517
17,11,15,6,1,14521,213110,45736,25,0,34,1,0,0,3,1891
17,9,7,7,2,15536,253373,41633,39,1,44,2,1,0,3,2026
17,8,10,10,3,18476,283584,64194,59,2,27,1,0,0,4,2324
17,6,9,11,2,18516,349591,51855,37,0,58,4,0,1,6,2492
17,10,4,9,2,17238,266310,38130,37,1,36,4,1,1,11,2021
17,8,10,15,3,20079,335073,65877,39,2,30,2,1,1,5,2585
17,7,3,7,2,13677,221168,33002,21,4,22,3,1,0,8,1716
17,17,12,10,5,20729,258008,58091,40,0,25,2,0,1,10,2229
17,4,6,12,1,12270,174251,37154,23,1,20,2,1,1,10,1589
17,9,5,7,3,14221,216792,35566,23,3,30,3,1,1,9,1759
17,13,8,6,4,16414,247324,36267,23,0,5,0,1,0,4,1750
17,3,11,14,0,14013,95867,27992,116,2,7,3,1,1,10,1908
17,2,8,0,1,9227,62700,14995,116,0,5,2,0,0,1,1255
17,5,1,4,2,11285,217555,20027,8,2,8,3,1,1,9,1454
17,2,2,2,0,13084,263864,29449,6,2,9,3,1,1,11,1728
17,9,13,8,2,21301,225810,39811,230,1,19,4,0,0,11,2828
17,1,8,3,0,7199,41919,11135,78,0,4,1,0,0,0,1130
17,0,13,8,0,10719,78345,22827,109,1,18,0,0,0,6,1656
17,3,8,5,0,13060,135209,17980,177,1,30,1,0,0,9,1982
17,11,12,10,2,17297,142590,37780,162,1,26,1,1,0,4,2424
17,9,4,19,3,18183,161183,12994,181,2,25,4,1,1,10,2198
17,3,5,20,0,14351,26847,17901,24,5,66,3,1,1,11,1837
17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,106
17,7,7,10,3,26231,295901,51209,264,6,36,5,1,0,10,2749
17,4,5,12,1,15289,157473,19733,186,0,20,2,1,0,3,2001
17,14,11,4,3,14316,163753,23654,177,4,5,3,1,0,7,1973
17,7,11,18,1,16822,231560,32916,243,4,21,3,1,0,7,2506
17,8,3,4,3,8209,62956,12500,111,3,4,2,1,0,6,1165
17,15,1,7,2,13862,162258,16243,191,6,10,3,1,1,11,1726
17,7,7,5,2,9350,89237,19228,133,1,19,2,0,0,3,1627
17,4,9,4,2,12191,134360,24067,204,1,17,3,0,0,4,1912
17,6,4,8,2,6741,55535,10561,95,0,9,1,1,0,2,998
17,0,1,15,0,11718,28613,10629,29,0,44,0,0,0,3,1655
17,0,8,21,0,16575,37250,31855,31,3,107,4,1,2,9,2593
17,1,4,3,0,14156,164233,19730,201,2,15,0,0,0,3,1752
17,6,8,5,2,12244,97760,20678,172,0,10,0,0,1,0,1615
17,0,3,9,0,10094,21954,17944,21,0,62,0,1,0,3,1859
17,0,3,8,0,8066,25479,8229,15,1,37,1,1,1,1,1476
17,0,10,10,0,7313,15927,19067,22,0,48,0,0,0,2,1506
17,0,3,19,0,10866,23741,11806,22,4,67,2,0,1,10,1697
17,5,5,5,1,16237,142598,25260,216,4,31,3,1,1,11,1822
17,16,2,6,1,17091,150152,31364,181,3,14,4,1,1,11,1507
17,4,7,2,1,11772,85645,22035,113,1,20,0,0,0,4,1564
17,3,4,5,0,12239,114773,29449,150,1,19,0,1,0,3,1448
17,6,4,2,2,13775,147602,31131,151,4,14,3,1,1,11,1687
17,3,6,4,1,17049,236943,20785,235,4,24,3,0,1,11,1986
17,8,10,9,1,16184,187195,32488,209,1,23,1,0,0,3,2258
17,9,5,7,2,18437,178093,38962,192,5,18,3,1,1,11,1879
17,14,1,3,2,14700,120044,19420,138,4,13,3,0,1,8,1552
17,15,10,9,4,20349,373396,53795,52,2,25,3,0,2,6,2340
17,6,12,6,1,19900,211273,46676,183,1,28,3,0,0,4,2598
17,3,7,2,1,10132,111826,18121,149,1,12,0,0,0,2,1601
17,9,3,4,3,16477,136589,22070,156,4,19,3,0,1,9,1842
17,14,7,8,3,19212,200069,42323,165,0,20,1,1,0,3,2266
17,18,7,3,4,18067,194896,37779,163,1,31,2,1,0,5,2172
17,17,7,8,6,23983,230074,45602,217,4,32,4,1,2,11,2436
17,5,3,3,1,14364,113483,21752,133,3,14,3,1,1,8,1640
17,10,13,2,2,14361,104839,36047,75,3,22,5,0,1,10,2118
17,5,11,11,1,12537,43567,30517,34,0,56,0,1,1,6,2089
17,5,3,18,1,13617,37327,22045,24,3,35,4,0,1,9,1782
17,3,10,6,1,8819,19984,22311,26,0,55,3,0,1,8,1793
17,12,4,17,2,14968,57007,23514,45,4,49,4,0,1,9,2022
17,11,6,15,4,16547,61856,29505,37,3,57,3,1,1,9,2299
17,0,0,0,0,244,896,62,1,0,0,0,0,0,0,143
17,9,12,16,2,15533,41102,41370,28,0,91,4,0,2,11,2785
17,2,7,15,0,6116,21475,12813,18,2,30,2,0,0,5,1627
17,3,11,13,0,13381,85515,21763,57,5,54,4,1,0,9,2303
17,14,3,6,4,13554,164803,18884,30,2,28,4,1,2,11,1834
17,3,7,3,0,8567,137191,19976,23,1,18,0,0,0,2,1525
17,15,9,8,3,16796,238242,34539,30,4,43,1,0,2,9,2253
17,4,12,10,1,15027,165662,34758,34,5,30,0,0,0,6,2237
17,17,11,11,4,19036,167325,32237,33,3,38,2,0,2,6,2051
17,4,6,5,1,10783,125461,27189,33,0,23,0,0,0,1,1942
17,15,10,4,4,15875,184754,38796,37,0,30,1,0,0,5,2181
17,7,10,6,2,20427,246007,34766,255,7,30,4,0,0,7,2307
17,15,11,13,3,17929,294468,59180,62,0,30,0,1,1,4,2076
17,8,8,7,1,13031,237784,44925,19,1,31,1,0,0,2,1812
17,15,11,8,3,15791,251396,46182,63,0,31,2,0,0,4,1960
17,10,7,9,4,14412,221975,30047,44,3,21,3,1,1,9,1679
17,19,7,15,4,19864,284346,47647,34,1,32,5,2,1,11,1948
17,8,8,4,3,11690,206511,34731,51,2,22,1,0,0,4,1656
17,1,8,10,0,8839,15126,17144,25,0,65,0,1,0,2,1853
17,2,7,4,0,6823,20564,17536,19,0,45,0,0,0,2,1368
17,3,5,14,1,11620,21397,21700,16,1,82,3,1,1,8,1991
17,1,3,2,0,4429,6667,6914,11,0,34,1,1,0,0,970
17,1,6,11,0,8766,20186,14335,26,1,69,3,1,0,2,1807
17,1,3,17,0,10315,18886,11042,23,5,64,2,0,1,11,1617
17,0,1,0,0,1071,1717,844,4,0,2,0,0,0,0,320
17,4,8,10,1,10846,24755,25811,38,1,60,1,2,0,5,1793
17,0,1,12,0,4455,11381,6148,21,0,13,2,1,0,2,922
17,10,1,13,1,22138,246658,17578,257,5,27,5,1,1,9,2161
17,2,1,8,1,13454,97993,18071,159,3,13,2,1,1,6,1580
17,10,4,5,2,20559,174726,34185,241,5,21,2,1,1,9,1958
17,5,4,5,1,15172,163114,27978,209,1,13,0,0,0,2,1664
17,3,8,4,1,14118,133570,33589,178,0,17,3,0,0,1,1873
17,3,3,1,1,12548,108274,17025,184,2,12,1,0,0,2,1486
17,15,3,4,3,18393,146684,20929,200,2,16,1,1,1,8,1656
17,17,13,6,4,29462,562984,67801,71,0,38,3,1,2,6,2690
17,9,11,8,2,14757,243236,38024,43,0,17,0,0,0,1,1713
17,17,13,6,4,19610,326405,51206,54,1,36,2,0,0,3,2197
17,22,10,1,7,16692,254819,37062,39,0,17,2,0,0,3,1627
17,9,8,4,2,15780,278925,40001,59,3,18,0,0,1,7,1870
17,6,12,2,2,13655,129273,38870,177,0,20,1,0,0,1,1815
17,6,7,6,2,10045,183896,26649,22,0,12,2,0,0,9,1376
17,12,8,3,2,14327,138573,27584,178,1,26,1,1,0,2,1756
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
17,20,12,14,6,31230,418203,52349,296,3,35,3,1,2,11,2975
17,10,2,2,1,8729,112524,18778,7,0,20,1,1,0,1,1294
17,3,9,8,1,11834,141134,22406,174,2,24,3,1,0,5,2134
17,4,8,1,1,12972,95239,34514,118,0,23,0,0,0,1,1889
17,10,7,4,3,18392,205388,38894,226,5,34,3,0,1,11,1888
17,12,6,4,2,14276,187644,17795,166,2,19,1,1,1,10,1543
17,8,9,3,2,13091,99619,24839,127,0,25,2,0,0,1,1589
17,18,8,1,5,20324,194193,42868,213,3,29,3,2,2,9,1827
17,9,6,13,3,20100,333228,33501,282,5,34,4,1,1,10,2428
17,4,7,6,1,10132,109480,18329,169,1,17,0,1,0,1,1555
17,10,7,11,2,16576,217127,25134,242,0,28,3,1,0,3,2055
17,9,3,8,1,15517,238979,26583,185,3,34,4,0,1,6,2150
17,2,2,13,1,12287,117592,13666,146,6,22,1,0,1,7,1695
17,5,5,12,2,13903,242182,28482,30,3,11,3,1,1,9,1554
17,2,10,15,0,15829,319682,56035,20,0,12,3,1,0,7,2173
17,15,3,5,4,16505,338565,30728,51,5,17,3,1,1,11,1760
17,3,2,7,1,13587,250505,27054,39,2,9,1,1,0,10,1465
17,1,4,14,0,13936,18203,8499,19,1,19,3,1,1,5,1963
17,0,6,22,0,17299,44366,22735,62,3,60,1,0,1,7,2253
17,1,5,2,0,5173,12246,10017,26,0,22,1,0,0,0,1081
17,0,2,19,0,11019,32753,8950,36,5,38,2,1,0,10,1610
17,1,5,22,0,12868,36730,13880,39,5,40,3,1,0,11,1765
17,1,7,15,0,14973,36831,21115,35,1,43,2,1,0,4,2151
17,1,1,25,0,15915,43137,11316,38,6,68,2,0,1,9,1931
17,1,3,20,0,14722,60768,17973,38,7,37,4,1,1,11,2081
17,1,6,4,0,5239,29791,14058,39,1,29,0,0,0,2,1225
17,1,5,1,0,3976,16356,7882,26,0,12,0,1,0,0,915
17,8,8,1,1,17709,198230,32789,251,5,22,2,0,0,7,1920
17,0,0,0,0,215,1521,204,2,0,1,0,0,0,0,127
17,4,1,1,2,13640,132212,16611,183,4,13,2,1,0,10,1358
17,4,1,0,2,7505,49870,10960,105,0,12,1,0,0,1,918
17,9,12,7,2,20572,235868,64279,208,6,21,2,0,2,9,2377
17,3,3,4,0,11749,128021,11880,196,1,20,3,0,1,7,1569
17,8,7,10,3,15269,175418,20738,212,1,21,1,0,0,4,2077
17,14,5,8,3,16236,219514,21603,211,7,20,4,0,0,8,2044
17,0,0,0,0,0,321,77,0,0,0,0,0,0,0,111
17,12,8,4,2,19026,308836,31783,267,3,38,4,0,2,6,2357
17,4,7,8,1,13800,126383,19941,173,2,25,1,0,0,2,1916
17,2,6,5,0,10165,94911,15987,142,0,17,0,1,0,3,1644
17,16,6,10,4,18979,361060,34381,278,5,33,4,0,0,10,2294
17,6,5,6,2,12404,142340,19730,179,1,18,1,0,0,2,1579
17,2,5,1,0,9939,74235,25849,117,0,20,0,0,0,2,1606
17,5,9,4,0,13257,119006,21091,153,2,19,2,1,1,11,1599
17,7,7,10,2,17212,150136,36878,178,5,11,1,1,1,11,1839
17,11,10,4,3,17212,287818,41930,48,0,33,1,1,0,2,2136
17,7,12,16,2,24277,359729,67770,96,2,55,1,1,2,7,2540
17,4,11,7,0,8088,118243,32864,17,0,20,0,0,0,1,1493
17,13,5,7,3,20441,356703,53231,41,3,28,3,1,1,11,2165
17,12,3,8,3,16725,266841,41021,19,6,21,3,1,1,10,1705
17,7,6,3,3,9642,161036,30402,16,0,25,2,0,0,9,1397
17,10,6,4,1,10598,158548,28271,18,0,26,2,1,0,5,1426
17,9,15,3,3,17514,210505,41366,206,4,33,2,0,0,8,2291
17,7,5,6,2,18329,238040,25649,236,4,16,6,0,0,10,2374
17,14,3,3,3,19894,229756,27140,247,1,20,1,0,0,2,1829
17,18,6,6,3,18134,181647,20874,200,5,26,2,0,0,6,1889
17,11,11,8,2,16687,197896,37411,195,3,24,0,1,0,5,1983
17,5,6,2,2,13401,122106,16362,182,1,15,1,0,0,2,1605
17,15,6,7,3,11549,114659,23934,138,3,15,1,2,0,10,1574
17,16,6,2,4,17076,154917,32064,165,1,20,2,1,1,7,1874
17,12,6,6,4,15195,257162,31342,243,2,26,1,0,0,6,1981
17,9,4,7,2,13501,117206,14690,177,4,12,2,1,0,10,1503
17,7,13,6,2,8520,74614,23843,124,0,14,0,0,0,2,1528
17,9,2,14,2,13765,130048,15780,154,3,15,3,1,1,9,1559
17,12,6,11,3,14666,125844,18719,177,2,17,3,0,1,10,1613
17,9,3,9,3,18302,228549,22186,244,4,22,4,1,3,9,2222
17,10,8,7,2,14185,162865,20990,196,4,20,4,1,1,11,1925
17,16,5,7,3,21123,192175,29099,231,5,31,2,1,1,8,2462
17,17,10,9,5,19376,153008,36666,190,3,29,3,1,0,11,2359
17,10,2,0,2,7712,45865,6967,91,1,4,1,0,0,2,935
17,13,5,5,3,15187,100704,16593,152,5,13,2,1,1,10,1627
17,0,1,27,0,14213,46106,21858,33,4,63,3,1,0,9,2102
17,4,10,9,1,20715,278066,30268,267,2,29,3,0,0,5,2497
17,7,9,4,2,10314,99802,24686,151,3,10,0,1,0,5,1765
17,6,3,6,2,8241,71850,13235,146,1,16,2,0,0,1,1436
17,13,7,8,2,12790,111130,18898,133,4,16,2,1,1,11,1757
17,25,7,9,3,25052,304926,42424,257,5,27,5,0,2,8,2665
17,8,5,10,2,13921,144833,22766,202,4,14,4,0,1,9,1708
17,2,7,3,1,9807,164107,27037,8,0,19,0,0,0,4,1543
17,7,3,8,2,18214,341717,33165,16,1,27,3,1,0,10,1986
17,4,6,3,1,12951,126698,35946,171,1,21,0,0,0,2,1614
17,6,2,6,1,12951,123561,20018,138,6,15,3,1,1,10,1508
17,10,5,5,2,23104,291024,40732,293,4,23,1,0,0,7,2275
17,2,6,8,1,19287,169938,34203,219,0,25,2,0,0,3,2113
17,4,3,2,2,13046,114392,19009,154,4,11,2,0,0,9,1453
17,0,3,1,0,7712,32203,9586,86,0,10,0,0,0,0,993
17,0,3,3,0,8095,46477,9960,96,0,16,1,0,0,0,1221
17,3,6,6,1,15440,136930,24234,183,4,26,4,1,1,11,1661
17,16,6,8,3,23412,400547,52106,47,0,39,4,0,2,9,2257
17,7,8,13,2,16328,231810,33459,36,1,28,2,1,1,9,1747
17,11,5,9,2,15764,279390,34116,25,1,21,3,1,0,7,1830
17,7,3,10,3,14309,212999,28018,22,2,27,2,1,1,9,1742
17,16,3,7,2,15788,285567,33655,34,4,19,3,1,1,10,1674
17,20,3,5,4,17810,349240,30848,53,2,28,3,0,0,11,1761
17,9,8,1,2,10518,181029,39601,32,0,13,0,1,0,1,1575
17,8,8,12,2,15770,261801,37362,55,2,26,2,0,1,8,1859
17,19,6,13,6,18045,286748,60074,46,1,23,2,1,1,11,1983
17,3,3,0,1,3770,23562,5607,55,0,1,0,0,0,0,916
17,3,0,2,1,3082,27380,2576,70,1,1,0,0,0,1,529
17,1,5,7,0,7945,34086,20163,25,1,20,0,0,0,3,1600
17,2,3,4,1,8211,25604,15101,29,2,18,1,1,0,4,1519
17,3,1,13,1,13157,21798,13696,25,2,20,4,1,1,11,1756
17,0,5,13,0,13046,47483,31515,52,1,60,3,1,0,7,2333
17,5,5,9,2,9841,37251,24839,31,4,30,0,1,0,11,1826
17,2,9,1,0,9026,86066,18040,138,1,7,0,0,0,2,1696
17,10,9,9,2,16483,165811,38301,153,3,22,2,0,1,10,2227
17,12,10,3,3,15364,197625,33381,197,3,20,2,1,0,7,2124
17,8,10,12,1,18000,164043,21578,169,3,30,3,1,1,11,2232
17,7,8,2,2,13966,127860,21732,174,0,19,3,0,0,2,2011
17,13,6,17,5,15629,138009,19476,156,4,22,3,1,0,7,1814
17,7,4,4,2,13164,113916,15881,162,1,26,2,0,0,3,1614
17,10,7,16,1,23902,232995,24236,230,2,22,4,1,1,8,2303
17,9,7,5,2,13977,117972,19980,148,0,16,2,0,0,1,1663
17,16,4,14,4,20924,230743,30244,225,6,24,4,0,0,10,2403
17,8,4,7,2,16283,133653,19552,191,0,26,1,0,0,3,1961
17,10,6,6,3,16188,211677,32513,15,0,29,4,0,1,10,2193
17,6,4,5,1,10259,182590,24200,10,1,19,3,1,0,8,1537
17,5,7,16,2,18837,230460,34017,32,1,27,4,0,2,10,2298
17,20,7,6,2,16215,213854,43879,33,0,38,3,0,1,4,1955
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
17,16,9,7,5,15880,189754,41053,26,5,27,3,1,1,7,1860
17,8,8,9,2,9426,172996,31197,6,0,12,2,0,0,2,1519
17,6,11,4,2,8895,167571,34885,5,0,16,1,0,0,2,1722
17,0,0,0,0,335,3607,746,0,0,0,0,0,0,0,123
17,24,4,5,3,16053,212589,31786,40,3,30,4,1,0,9,1655
17,9,7,3,2,10812,102849,16066,136,2,9,3,1,0,11,1360
17,4,7,11,1,12107,40830,24561,46,0,70,1,0,0,2,1885
17,13,7,11,4,15978,253542,32389,89,0,31,1,0,0,1,1691
17,18,11,5,5,21376,267694,86079,219,2,30,1,1,1,4,2587
17,4,5,18,1,10766,38421,18105,29,7,64,4,1,0,10,1886
17,9,7,15,2,22597,257362,26479,246,4,5,3,1,2,11,2240
17,0,0,0,0,325,2678,745,0,0,0,0,0,0,0,128
17,3,9,3,1,15951,156800,20049,188,5,12,4,1,1,9,1753
17,19,8,3,4,20741,191900,29209,221,2,4,4,1,1,9,1843
17,21,6,14,4,18817,209035,24001,231,7,14,1,1,1,10,1840
17,16,10,14,5,30400,309277,46734,292,3,9,2,0,2,10,2747
17,18,7,4,5,23360,275337,36759,259,3,8,1,1,2,11,2125
17,12,9,11,3,21292,206382,32480,215,0,11,2,1,2,10,2110
17,8,7,7,2,20479,214431,39187,210,6,14,4,1,1,11,2016
17,6,7,2,2,12771,146763,25892,154,1,8,1,0,0,2,1370
17,8,3,21,2,18130,193152,16968,213,4,15,1,1,1,9,1897
17,13,6,11,3,25007,207675,31354,258,0,21,2,0,2,11,2403
17,12,6,2,1,15440,177571,24205,205,3,20,1,0,0,6,1991
17,9,4,21,3,23643,271946,17424,295,3,31,2,0,1,5,2542
17,3,6,7,1,10750,80825,16939,136,2,15,1,0,0,2,1679
17,7,6,9,1,13890,229811,20774,257,1,23,2,1,0,4,1978
17,6,5,10,2,13574,197851,21293,207,5,19,3,1,1,8,2004
17,3,9,6,0,10752,116804,19350,191,0,16,1,1,0,1,1849
17,18,2,10,2,14788,207067,17660,201,6,10,3,1,1,11,1650
17,8,9,19,2,14010,102148,26540,65,1,75,3,1,1,5,2200
17,8,2,7,1,11394,161493,15368,170,4,6,3,1,1,8,1367
17,7,6,1,1,11505,208966,28805,24,1,13,0,1,0,3,1812
17,14,1,5,2,14444,182517,17634,169,5,20,2,1,1,10,1802
17,1,5,23,0,16537,55882,29279,35,1,82,1,1,1,5,2388
17,7,3,11,2,13962,184182,35501,12,0,34,2,0,0,3,1819
17,9,5,9,3,15631,197960,44008,18,2,31,2,1,1,10,2037
17,0,0,0,0,0,420,0,0,0,0,0,0,0,0,105
17,3,8,6,1,11462,143056,21025,200,1,19,3,0,0,2,1712
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
17,2,8,6,0,19400,263700,35716,275,1,21,1,1,2,7,2309
17,10,7,4,3,14937,191245,21578,180,3,16,3,1,1,7,1689
17,13,5,7,3,10587,102006,16652,138,4,11,3,1,0,11,1518
17,11,5,10,2,11652,112163,19017,130,3,16,2,1,1,11,1526
17,3,5,8,1,15201,129777,23858,160,0,13,2,1,0,1,1928
17,2,6,15,0,12153,34347,19890,39,2,24,3,1,0,9,1977
17,3,9,6,1,17202,98997,35069,82,1,46,2,1,1,7,2576
17,2,10,6,1,13818,100056,21858,95,1,57,1,0,1,4,2011
17,4,7,7,1,12031,92042,17392,75,2,59,2,0,0,4,1930
17,5,8,18,0,15900,91944,21139,84,1,64,4,0,1,10,2217
17,3,10,15,0,13438,56516,21800,54,1,61,3,0,0,3,2184
